epoch;binary_accuracy;loss;lr;val_binary_accuracy;val_loss
0;0.9388701319694519;0.3385920226573944;0.002;0.9439237117767334;0.16052375733852386
1;0.9448649287223816;0.16466082632541656;0.002;0.9439237117767334;0.15886037051677704
2;0.9455632567405701;0.11954467743635178;0.002;0.9480058550834656;0.07608137279748917
3;0.9492653608322144;0.07865426689386368;0.002;0.9551119804382324;0.06327909976243973
4;0.953152596950531;0.06760380417108536;0.002;0.9575480818748474;0.053584881126880646
5;0.9552820324897766;0.06163514405488968;0.002;0.9579865336418152;0.05094138905405998
6;0.9572057127952576;0.0554039366543293;0.002;0.9592016935348511;0.04691701382398605
7;0.9579969048500061;0.05176156386733055;0.002;0.9593181014060974;0.04580729454755783
8;0.9586389660835266;0.04900570213794708;0.002;0.9602445960044861;0.04157816246151924
9;0.9590327739715576;0.046885356307029724;0.002;0.9596697092056274;0.04342258349061012
10;0.9596333503723145;0.04470871761441231;0.002;0.9596748352050781;0.043444037437438965
11;0.9597881436347961;0.04384125769138336;0.002;0.960466206073761;0.039289336651563644
12;0.9602776169776917;0.04205429553985596;0.002;0.9607612490653992;0.038627754896879196
13;0.9602377414703369;0.042600926011800766;0.002;0.9607491493225098;0.03906656801700592
14;0.960375189781189;0.041784822940826416;0.002;0.9602169394493103;0.04073987901210785
15;0.9606093764305115;0.040602244436740875;0.002;0.9605971574783325;0.03785652667284012
16;0.9603971242904663;0.041049420833587646;0.002;0.9567500352859497;0.05272600054740906
17;0.9605687260627747;0.040814731270074844;0.002;0.9608445167541504;0.03719557076692581
18;0.9609808921813965;0.038695160299539566;0.002;0.9608299136161804;0.037855759263038635
19;0.9606457352638245;0.04050278663635254;0.002;0.9609758257865906;0.03768676519393921
20;0.9608446359634399;0.03984024375677109;0.002;0.9600086808204651;0.0399324968457222
21;0.9611254930496216;0.03821973875164986;0.002;0.9611217975616455;0.03663543611764908
22;0.9613192081451416;0.037404436618089676;0.002;0.9612295627593994;0.035253725945949554
23;0.9611895084381104;0.03817598521709442;0.002;0.9610604047775269;0.036387670785188675
24;0.9613087177276611;0.03747343271970749;0.002;0.9605402946472168;0.03774219751358032
25;0.961132824420929;0.038117341697216034;0.002;0.9604585766792297;0.03868133947253227
26;0.9615166187286377;0.0363471619784832;0.002;0.9612076282501221;0.03624746575951576
27;0.9611158967018127;0.038368914276361465;0.002;0.9609799981117249;0.03890625014901161
28;0.9616178870201111;0.035711392760276794;0.002;0.9613090753555298;0.03467361629009247
29;0.9616420269012451;0.03586553409695625;0.002;0.9612330794334412;0.03696363419294357
30;0.9614535570144653;0.03661789372563362;0.002;0.961403489112854;0.034939125180244446
31;0.9616001844406128;0.03591975197196007;0.002;0.9611697793006897;0.036770135164260864
32;0.9610655307769775;0.03875033184885979;0.002;0.9608884453773499;0.037190258502960205
33;0.9617520570755005;0.03521997854113579;0.002;0.9613281488418579;0.034906622022390366
34;0.9617300033569336;0.035444751381874084;0.002;0.9612416625022888;0.03530285134911537
35;0.9616777896881104;0.03549131006002426;0.002;0.9614349603652954;0.03457377478480339
36;0.9614889025688171;0.03607091307640076;0.002;0.9611983895301819;0.03536440059542656
37;0.9618113040924072;0.03490712121129036;0.002;0.9616031646728516;0.033574581146240234
