epoch;binary_accuracy;loss;lr;val_binary_accuracy;val_loss
0;0.7058823704719543;5.9704084396362305;0.002;0.822747528553009;1.848597526550293
1;0.797919750213623;0.8353532552719116;0.002;0.8055617809295654;0.4359978139400482
2;0.7615565061569214;0.5248175859451294;0.002;0.7997775673866272;0.528852105140686
3;0.7897354364395142;0.47010427713394165;0.002;0.821802020072937;0.46926349401474
4;0.795060396194458;0.4216923117637634;0.002;0.8255283832550049;0.47812575101852417
5;0.7966558337211609;0.4353710114955902;0.002;0.8243604302406311;0.43825024366378784
6;0.8110146522521973;0.4558318555355072;0.002;0.8241935968399048;0.4441545903682709
7;0.8030789494514465;0.45288920402526855;0.002;0.8256396055221558;0.5181000828742981
8;0.8092120289802551;0.4152228832244873;0.002;0.8256396055221558;0.37976449728012085
9;0.8163810968399048;0.4019613265991211;0.002;0.8256396055221558;0.40613222122192383
10;0.817935049533844;0.402327299118042;0.002;0.8256396055221558;0.37748098373413086
11;0.8278183937072754;0.39212822914123535;0.002;0.8256396055221558;0.3698425889015198
12;0.8282535672187805;0.38670384883880615;0.002;0.8256396055221558;0.419055312871933
13;0.8264509439468384;0.39112240076065063;0.002;0.8256396055221558;0.39779508113861084
14;0.8333299160003662;0.38270512223243713;0.002;0.8256396055221558;0.36506497859954834
15;0.8361477851867676;0.378739595413208;0.002;0.8256396055221558;0.36907249689102173
16;0.8346352577209473;0.38002270460128784;0.002;0.8256396055221558;0.40776509046554565
17;0.8304083943367004;0.37956303358078003;0.002;0.8256396055221558;0.36490315198898315
18;0.8362928032875061;0.3711526691913605;0.002;0.8256396055221558;0.37337327003479004
19;0.8353604078292847;0.3648254871368408;0.002;0.8256396055221558;0.36578452587127686
20;0.8366450667381287;0.36670351028442383;0.002;0.8256396055221558;0.36871880292892456
21;0.8356297612190247;0.36786219477653503;0.002;0.8256396055221558;0.370614618062973
22;0.8380540013313293;0.36614927649497986;0.002;0.8256396055221558;0.3720936179161072
23;0.8370180130004883;0.364482581615448;0.002;0.8256396055221558;0.361447811126709
24;0.8380954265594482;0.37222811579704285;0.002;0.8256396055221558;0.3622092604637146
25;0.8362306356430054;0.37159889936447144;0.002;0.8256396055221558;0.36918526887893677
26;0.8391521573066711;0.3558286726474762;0.002;0.8256396055221558;0.3607122600078583
27;0.8386341333389282;0.35784414410591125;0.002;0.8256396055221558;0.36202359199523926
28;0.838965654373169;0.3480842411518097;0.002;0.8256396055221558;0.35435840487480164
29;0.8376396298408508;0.3540312349796295;0.002;0.8256396055221558;0.3558509349822998
30;0.8392764925956726;0.3478300869464874;0.002;0.8256396055221558;0.33982977271080017
31;0.8386341333389282;0.34535250067710876;0.002;0.8256396055221558;0.3422468602657318
32;0.8388413786888123;0.33295896649360657;0.002;0.8256396055221558;0.3211054503917694
33;0.8388828039169312;0.32189705967903137;0.002;0.8256396055221558;0.3063114583492279
34;0.8391314148902893;0.3040342926979065;0.002;0.8256396055221558;0.3082558512687683
35;0.838903546333313;0.29217949509620667;0.002;0.8256952166557312;0.2766079902648926
36;0.8402710556983948;0.26741522550582886;0.002;0.8256396055221558;0.2873718738555908
37;0.8416799902915955;0.26263028383255005;0.002;0.8256396055221558;0.2645888924598694
38;0.8410791158676147;0.23824918270111084;0.002;0.8257508873939514;0.26188743114471436
