epoch;binary_accuracy;loss;lr
0;0.9360121488571167;0.2821711599826813;0.002
1;0.9399582743644714;0.15736407041549683;0.002
2;0.939845621585846;0.12619183957576752;0.002
3;0.9402655959129333;0.11969175934791565;0.002
4;0.940627932548523;0.11623687297105789;0.002
5;0.9410635232925415;0.11458555608987808;0.002
6;0.9413188695907593;0.11323169618844986;0.002
7;0.941038191318512;0.11289459466934204;0.002
8;0.941163182258606;0.11261232942342758;0.002
9;0.9413708448410034;0.11099656671285629;0.002
10;0.9416288733482361;0.10961616784334183;0.002
11;0.9417311549186707;0.10891615599393845;0.002
12;0.9416305422782898;0.10908123105764389;0.002
13;0.9417551755905151;0.10875372588634491;0.002
14;0.9408668875694275;0.11246419697999954;0.002
15;0.9417041540145874;0.10690966248512268;0.002
16;0.9420294761657715;0.10545122623443604;0.002
17;0.942011833190918;0.10604172199964523;0.002
18;0.9418891668319702;0.10609550029039383;0.002
19;0.9420728087425232;0.10524749010801315;0.002
20;0.942095160484314;0.10486866533756256;0.002
21;0.9423801302909851;0.10414581000804901;0.002
22;0.9420388340950012;0.10392056405544281;0.002
23;0.9424691200256348;0.1031944677233696;0.002
24;0.9423021674156189;0.10341888666152954;0.002
25;0.9425104856491089;0.10289550572633743;0.002
26;0.9425461292266846;0.10238106548786163;0.002
27;0.9422101378440857;0.10262798517942429;0.002
28;0.9424494504928589;0.10240312665700912;0.002
29;0.9426698088645935;0.10158699750900269;0.002
30;0.9426897764205933;0.10053136944770813;0.002
31;0.9425967931747437;0.10208604484796524;0.002
32;0.9427894353866577;0.10023779422044754;0.002
33;0.9429197907447815;0.09940235316753387;0.002
34;0.9425134658813477;0.10049717128276825;0.002
35;0.9424301385879517;0.10088128596544266;0.002
36;0.9428038001060486;0.09906751662492752;0.002
37;0.9429211020469666;0.09930292516946793;0.002
38;0.9429650902748108;0.09837538003921509;0.002
39;0.9429247975349426;0.09882078319787979;0.002
40;0.9428514242172241;0.0993715226650238;0.002
41;0.9428181052207947;0.09878411144018173;0.002
42;0.9430334568023682;0.0978672131896019;0.002
43;0.9429340958595276;0.09793492406606674;0.002
44;0.9429137706756592;0.0980166345834732;0.002
45;0.9429510831832886;0.09836986660957336;0.002
46;0.9430787563323975;0.09733463078737259;0.002
47;0.9431217908859253;0.0965457558631897;0.002
48;0.9429767727851868;0.09767302870750427;0.002
49;0.9430704116821289;0.09731104969978333;0.002
50;0.943098783493042;0.09776602685451508;0.002
51;0.9429594278335571;0.09648037701845169;0.002
52;0.9432550668716431;0.0965907946228981;0.002
53;0.942585825920105;0.10012880712747574;0.002
54;0.94313645362854;0.09675689786672592;0.002
55;0.943257749080658;0.09658282995223999;0.002
56;0.9434010982513428;0.09660927951335907;0.002
57;0.9441927075386047;0.09066994488239288;0.00040000002
58;0.9444010257720947;0.08947013318538666;0.00040000002
59;0.9445000290870667;0.08870211243629456;0.00040000002
60;0.9445716738700867;0.0883219763636589;0.00040000002
61;0.9444940090179443;0.08836500346660614;0.00040000002
62;0.944657027721405;0.08769803494215012;0.00040000002
63;0.9446940422058105;0.08768589049577713;0.00040000002
64;0.9446660280227661;0.08742739260196686;0.00040000002
65;0.9447386860847473;0.08720036596059799;0.00040000002
66;0.944694995880127;0.08710821717977524;0.00040000002
67;0.9446513652801514;0.08699467033147812;0.00040000002
68;0.9447996616363525;0.0866900384426117;0.00040000002
69;0.9448460340499878;0.08673685044050217;0.00040000002
70;0.9448343515396118;0.08670275658369064;0.00040000002
71;0.9448916912078857;0.08654502034187317;0.00040000002
72;0.9448673129081726;0.08612748235464096;0.00040000002
73;0.9448190331459045;0.08628226816654205;0.00040000002
74;0.944839358329773;0.08640607446432114;0.00040000002
75;0.9449610114097595;0.08611715584993362;0.00040000002
76;0.9449806809425354;0.08603619784116745;0.00040000002
77;0.9449343681335449;0.08600539714097977;0.00040000002
78;0.9448363184928894;0.08598711341619492;0.00040000002
79;0.945030689239502;0.08566133677959442;0.00040000002
80;0.9449470043182373;0.08562736213207245;0.00040000002
81;0.9449973106384277;0.08552860468626022;0.00040000002
82;0.9450209736824036;0.08543380349874496;0.00040000002
83;0.9451606869697571;0.08410979062318802;8.0000005e-05
84;0.945274293422699;0.08369813114404678;8.0000005e-05
85;0.9452153444290161;0.08405372500419617;8.0000005e-05
86;0.9453129768371582;0.08376482129096985;8.0000005e-05
87;0.9453803300857544;0.08379022777080536;8.0000005e-05
88;0.9454293251037598;0.0836065337061882;8.0000005e-05
89;0.9454126358032227;0.08357357233762741;8.0000005e-05
90;0.9453776478767395;0.08357509225606918;8.0000005e-05
91;0.9453556537628174;0.08361128717660904;8.0000005e-05
92;0.9454126358032227;0.08347374945878983;8.0000005e-05
93;0.9454969763755798;0.0835149958729744;8.0000005e-05
94;0.9455116391181946;0.08332560211420059;1.6000002e-05
95;0.945594310760498;0.0829956978559494;1.6000002e-05
96;0.9454806447029114;0.08318852633237839;1.6000002e-05
97;0.9455546140670776;0.08293735235929489;1.6000002e-05
98;0.9454666376113892;0.0834789127111435;1.6000002e-05
99;0.945569634437561;0.08308693766593933;1.6000002e-05
