epoch;binary_accuracy;loss;lr;val_binary_accuracy;val_loss
0;0.9282543063163757;0.3938186764717102;0.002;0.940506637096405;0.17379765212535858
1;0.9382476210594177;0.17871110141277313;0.002;0.9397295117378235;0.1354377269744873
2;0.9373140931129456;0.13928155601024628;0.002;0.9404997825622559;0.11442117393016815
3;0.937580943107605;0.11654496192932129;0.002;0.940506637096405;0.10186471045017242
4;0.9378277659416199;0.10983902961015701;0.002;0.9405729174613953;0.10047928243875504
5;0.9382006525993347;0.10602927953004837;0.002;0.9406072497367859;0.09769464284181595
6;0.9385098814964294;0.10267949849367142;0.002;0.9405043721199036;0.09520044922828674
7;0.9396570324897766;0.09870947152376175;0.002;0.9438438415527344;0.09166833013296127
8;0.9407200217247009;0.09586349874734879;0.002;0.9407443404197693;0.09166477620601654
9;0.9408471584320068;0.09510555863380432;0.002;0.9415672421455383;0.08944104611873627
10;0.9417927265167236;0.09216104447841644;0.002;0.9408746361732483;0.08621207624673843
11;0.9424329996109009;0.09105311334133148;0.002;0.9444769620895386;0.08612121641635895
12;0.9428814053535461;0.08986338973045349;0.002;0.946047306060791;0.08306388556957245
13;0.9435428977012634;0.08762457221746445;0.002;0.9460747241973877;0.08488373458385468
14;0.9432376623153687;0.08817606419324875;0.002;0.9459741711616516;0.08536232262849808
15;0.9438138008117676;0.08670457452535629;0.002;0.9465615749359131;0.0836682915687561
16;0.9439621567726135;0.08592362701892853;0.002;0.9431467056274414;0.08822223544120789
17;0.9444627165794373;0.08484111726284027;0.002;0.9471284747123718;0.08135952055454254
18;0.9443613290786743;0.08465725183486938;0.002;0.946118175983429;0.08310463279485703
19;0.9444443583488464;0.08413524925708771;0.002;0.945939838886261;0.08208433538675308
20;0.9444306492805481;0.0846029743552208;0.002;0.947087287902832;0.08057918399572372
21;0.9447306990623474;0.0831964761018753;0.002;0.9469295740127563;0.08060050755739212
22;0.9447891712188721;0.08273257315158844;0.002;0.9465387463569641;0.08070331811904907
23;0.94510817527771;0.0823160856962204;0.002;0.9459810256958008;0.08611047267913818
24;0.9445308446884155;0.08419229835271835;0.002;0.9466301798820496;0.08538276702165604
25;0.9443819522857666;0.08366745710372925;0.002;0.9465090036392212;0.08111736923456192
26;0.9453481435775757;0.08110158890485764;0.002;0.94607013463974;0.0807313472032547
27;0.9449455142021179;0.08128764480352402;0.002;0.9469113349914551;0.08025479316711426
28;0.9452667832374573;0.08163478970527649;0.002;0.9470118880271912;0.07876909524202347
29;0.945416271686554;0.08026032894849777;0.002;0.9455238580703735;0.08521529287099838
30;0.9454460740089417;0.07991287857294083;0.002;0.9470118880271912;0.08018942177295685
31;0.9456178545951843;0.07956285774707794;0.002;0.9466667175292969;0.0813775509595871
32;0.9457221031188965;0.07946953177452087;0.002;0.947567343711853;0.07868699729442596
33;0.9456470608711243;0.07884944975376129;0.002;0.94598788022995;0.0797465518116951
34;0.945886492729187;0.07823698967695236;0.002;0.9475101828575134;0.07865307480096817
35;0.9458721280097961;0.07798139750957489;0.002;0.9461478590965271;0.08233664929866791
36;0.9457822442054749;0.07946091145277023;0.002;0.9473867416381836;0.07904675602912903
37;0.9462043046951294;0.0772191509604454;0.002;0.9466072916984558;0.08109806478023529
38;0.9456470608711243;0.0783696249127388;0.002;0.9470850229263306;0.07958907634019852
39;0.9458469748497009;0.07861297577619553;0.002;0.9466598629951477;0.08285756409168243
40;0.9458280801773071;0.07749632745981216;0.002;0.9473593235015869;0.07773436605930328
41;0.9459872841835022;0.07782357186079025;0.002;0.9477341771125793;0.07885312288999557
42;0.9460600018501282;0.07677606493234634;0.002;0.9480701684951782;0.07537741959095001
43;0.9464156627655029;0.07600364834070206;0.002;0.9472199082374573;0.0778927430510521
44;0.946531355381012;0.07540271431207657;0.002;0.94793301820755;0.07684376090765
45;0.9450314044952393;0.08421007543802261;0.002;0.9463467001914978;0.08005786687135696
46;0.9459723830223083;0.07745067775249481;0.002;0.9461089968681335;0.08094477653503418
47;0.9466499090194702;0.07554744929075241;0.002;0.9474050402641296;0.07803468406200409
48;0.946600079536438;0.07518547028303146;0.002;0.9474530220031738;0.08276012539863586
49;0.9464688897132874;0.07558727264404297;0.002;0.947437047958374;0.07779821753501892
50;0.9462999701499939;0.07553304731845856;0.002;0.9443718194961548;0.08413424342870712
51;0.9463120102882385;0.07530437409877777;0.002;0.9475376009941101;0.07789748907089233
52;0.9465153217315674;0.0743047446012497;0.002;0.9462690353393555;0.08115993440151215
