epoch;binary_accuracy;loss;lr;val_binary_accuracy;val_loss
0;0.9248117804527283;0.7939440608024597;0.002;0.9417521357536316;0.18096542358398438
1;0.9424825310707092;0.18929295241832733;0.002;0.9417521357536316;0.17217899858951569
2;0.9427175521850586;0.18129266798496246;0.002;0.9417521357536316;0.17202027142047882
3;0.9427708983421326;0.17838197946548462;0.002;0.9417521357536316;0.170894056558609
4;0.9427742958068848;0.1758749932050705;0.002;0.9417521357536316;0.17100407183170319
5;0.9427742958068848;0.17467935383319855;0.002;0.9417521357536316;0.17156246304512024
6;0.9427742958068848;0.1740294247865677;0.002;0.9417521357536316;0.1708042025566101
7;0.9427742958068848;0.17312093079090118;0.002;0.9417521357536316;0.17065401375293732
8;0.9427742958068848;0.17275288701057434;0.002;0.9417521357536316;0.17063793540000916
9;0.9427742958068848;0.17213667929172516;0.002;0.9417521357536316;0.17054708302021027
10;0.9427742958068848;0.1717706322669983;0.002;0.9417521357536316;0.17038394510746002
11;0.9427742958068848;0.1712370663881302;0.002;0.9417521357536316;0.17050054669380188
12;0.9427742958068848;0.17100609838962555;0.002;0.9417521357536316;0.1702619343996048
13;0.9427742958068848;0.1707318127155304;0.002;0.9417521357536316;0.17016950249671936
14;0.9427742958068848;0.1703491359949112;0.002;0.9417521357536316;0.17024894058704376
15;0.9428685307502747;0.16953931748867035;0.002;0.9420849680900574;0.16885577142238617
16;0.9430036544799805;0.1688920110464096;0.002;0.9420849680900574;0.1687452495098114
17;0.9430649876594543;0.16847985982894897;0.002;0.9420849680900574;0.16845367848873138
18;0.9430751800537109;0.16819389164447784;0.002;0.9420849680900574;0.16849753260612488
19;0.9430717825889587;0.16781826317310333;0.002;0.9420849680900574;0.16848058998584747
20;0.9430854320526123;0.16746005415916443;0.002;0.9420849680900574;0.16796371340751648
21;0.9430854320526123;0.16713640093803406;0.002;0.9420849680900574;0.1679537445306778
22;0.9430922269821167;0.16699309647083282;0.002;0.9420849680900574;0.16738800704479218
23;0.9430888295173645;0.16639982163906097;0.002;0.9420849680900574;0.16661374270915985
24;0.9430944919586182;0.16579459607601166;0.002;0.9420849680900574;0.16600647568702698
25;0.943086564540863;0.16521483659744263;0.002;0.9420849680900574;0.16507452726364136
26;0.9430820345878601;0.16423600912094116;0.002;0.9420849680900574;0.1636858731508255
27;0.9430888295173645;0.16313524544239044;0.002;0.9420849680900574;0.16116444766521454
28;0.9430638551712036;0.16183336079120636;0.002;0.9420849680900574;0.15920564532279968
29;0.9430638551712036;0.1597878634929657;0.002;0.9421080946922302;0.15447255969047546
30;0.9430888295173645;0.1566775143146515;0.002;0.9421451091766357;0.15197177231311798
31;0.9430229663848877;0.15386947989463806;0.002;0.942186713218689;0.14795975387096405
32;0.9430343508720398;0.1509469598531723;0.002;0.9421959519386292;0.1432138830423355
33;0.9430547952651978;0.1464361697435379;0.002;0.9423900842666626;0.1356826275587082
34;0.9430229663848877;0.14366737008094788;0.002;0.9423947334289551;0.1354493945837021
35;0.9431524276733398;0.13905774056911469;0.002;0.9428154230117798;0.12726525962352753
36;0.9432103037834167;0.13520380854606628;0.002;0.9433470368385315;0.12166213989257812
37;0.9433851838111877;0.13150715827941895;0.002;0.9436336159706116;0.11641556769609451
38;0.94353848695755;0.12761417031288147;0.002;0.9441097974777222;0.11299283057451248
39;0.9437031149864197;0.1256481409072876;0.002;0.9442484974861145;0.1081438884139061
40;0.9439642429351807;0.1222195252776146;0.002;0.9452377557754517;0.10439130663871765
41;0.9440096616744995;0.11999199539422989;0.002;0.9455243945121765;0.09966222941875458
42;0.9442707896232605;0.11669567972421646;0.002;0.9454504251480103;0.10030283033847809
43;0.9446001052856445;0.1140531599521637;0.002;0.9465552568435669;0.09600580483675003
44;0.9447170495986938;0.11275351047515869;0.002;0.946652352809906;0.09170075505971909
45;0.9448601007461548;0.11062692105770111;0.002;0.9473873972892761;0.08975163847208023
46;0.9451996088027954;0.10766307264566422;0.002;0.9456121921539307;0.08805439621210098
47;0.94534832239151;0.1062990203499794;0.002;0.9481686353683472;0.08387534320354462
48;0.945800244808197;0.10369142889976501;0.002;0.9485985636711121;0.07997037470340729
49;0.9457616209983826;0.10216083377599716;0.002;0.9485616087913513;0.07821741700172424
50;0.9460136890411377;0.10098536312580109;0.002;0.9497265815734863;0.07556280493736267
51;0.9461863040924072;0.09945515543222427;0.002;0.948113203048706;0.07547944039106369
52;0.9463759064674377;0.09859266132116318;0.002;0.9492873549461365;0.07395388931035995
53;0.9464201927185059;0.0974615141749382;0.002;0.9504430890083313;0.07396037876605988
54;0.9468618631362915;0.0956331267952919;0.002;0.9506742358207703;0.07140997797250748
55;0.9467006325721741;0.09554724395275116;0.002;0.9506603479385376;0.07095441967248917
56;0.9470866918563843;0.09349467605352402;0.002;0.9514324069023132;0.06822243332862854
57;0.9467347264289856;0.09640047699213028;0.002;0.9517929553985596;0.06582659482955933
58;0.9472047686576843;0.09291732311248779;0.002;0.9517282247543335;0.06572867929935455
59;0.9476680159568787;0.09060963988304138;0.002;0.9520195126533508;0.06649412959814072
60;0.9478451609611511;0.08976075798273087;0.002;0.9519039392471313;0.06558431684970856
61;0.9477361440658569;0.09060036391019821;0.002;0.9526389241218567;0.06487304717302322
62;0.9478303790092468;0.0884888544678688;0.002;0.952897846698761;0.06387770920991898
63;0.948147177696228;0.08813810348510742;0.002;0.9538963437080383;0.0633372887969017
64;0.9482663869857788;0.08747882395982742;0.002;0.9532029628753662;0.06102495640516281
65;0.9480926990509033;0.0883902981877327;0.002;0.9535773992538452;0.06099429354071617
66;0.9483401775360107;0.08700698614120483;0.002;0.9530688524246216;0.06157957389950752
67;0.9484219551086426;0.08688492327928543;0.002;0.9540165662765503;0.06273739784955978
68;0.9486819505691528;0.0854043960571289;0.002;0.9536883234977722;0.06136249378323555
69;0.9485582113265991;0.08616385608911514;0.002;0.9531751871109009;0.06149420514702797
70;0.9489737749099731;0.08400943875312805;0.002;0.9543863534927368;0.057861149311065674
71;0.948754608631134;0.08455252647399902;0.002;0.9547007083892822;0.057896170765161514
72;0.9488272666931152;0.08411911129951477;0.002;0.9548162817955017;0.05807669833302498
73;0.9489873647689819;0.08361587673425674;0.002;0.9554080367088318;0.059423379600048065
74;0.9489681124687195;0.0835079625248909;0.002;0.9547885656356812;0.05722673609852791
75;0.9490225911140442;0.08355944603681564;0.002;0.9556299448013306;0.05712421238422394
76;0.9491224884986877;0.08327218145132065;0.002;0.9549410939216614;0.056481461971998215
77;0.9493734240531921;0.08173814415931702;0.002;0.9554542303085327;0.056701064109802246
78;0.9495607614517212;0.08137494325637817;0.002;0.9549365043640137;0.058670785278081894
79;0.949439287185669;0.08185379952192307;0.002;0.9559350609779358;0.055796340107917786
80;0.9496322870254517;0.08110927045345306;0.002;0.9550381898880005;0.055760808289051056
81;0.9494597315788269;0.08216021209955215;0.002;0.9548486471176147;0.056720051914453506
82;0.9497299790382385;0.08083545416593552;0.002;0.9563140869140625;0.05479328706860542
83;0.9494687914848328;0.08140715956687927;0.002;0.9554635286331177;0.05623669922351837
84;0.949781060218811;0.08054018020629883;0.002;0.9561939239501953;0.056133072823286057
85;0.9499717950820923;0.07950446754693985;0.002;0.9561892747879028;0.05348348617553711
86;0.9497424364089966;0.08050209283828735;0.002;0.9556900262832642;0.05565323308110237
87;0.9496879577636719;0.08035009354352951;0.002;0.9561338424682617;0.0550442673265934
