epoch;binary_accuracy;loss;lr;val_binary_accuracy;val_loss
0;0.9370462894439697;0.2282763421535492;0.001;0.9388224482536316;0.1705402433872223
1;0.9408520460128784;0.17187762260437012;0.001;0.9388224482536316;0.1686948984861374
2;0.9402436017990112;0.1441444605588913;0.001;0.9392139911651611;0.12729400396347046
3;0.9404106736183167;0.12379039824008942;0.001;0.9389379024505615;0.11956793814897537
4;0.9407699704170227;0.11797305941581726;0.001;0.9393444657325745;0.11756402254104614
5;0.9412100315093994;0.11401902139186859;0.001;0.9402848482131958;0.1134253516793251
6;0.9415847063064575;0.11183237284421921;0.001;0.9404990077018738;0.11095120757818222
7;0.9418931007385254;0.1098032221198082;0.001;0.9406161308288574;0.10958012193441391
8;0.9422406554222107;0.1080901101231575;0.001;0.9409558176994324;0.10849515348672867
9;0.9423948526382446;0.10619528591632843;0.001;0.9390098452568054;0.10901221632957458
10;0.9423469305038452;0.10619954764842987;0.001;0.9407750964164734;0.10755325853824615
11;0.9426178336143494;0.10478969663381577;0.001;0.9407131671905518;0.10768742859363556
12;0.9427341222763062;0.10340029001235962;0.001;0.940646231174469;0.1068735122680664
13;0.9430224895477295;0.10352334380149841;0.001;0.9409273266792297;0.10815159976482391
14;0.9427616000175476;0.10293642431497574;0.001;0.9406378865242004;0.11198165267705917
15;0.9429391622543335;0.10161012411117554;0.001;0.9410009384155273;0.10861556977033615
16;0.9433621168136597;0.10087624192237854;0.001;0.9410746097564697;0.10809784382581711
17;0.9430962800979614;0.09992789477109909;0.001;0.9393160343170166;0.10826369374990463
18;0.9434396624565125;0.09909593313932419;0.001;0.9414477348327637;0.10428134351968765
19;0.9433600306510925;0.09859944134950638;0.001;0.9407834410667419;0.10597872734069824
20;0.943623423576355;0.098872110247612;0.001;0.9412786960601807;0.10682180523872375
21;0.9436317682266235;0.09848158061504364;0.001;0.9410879611968994;0.10721980035305023
22;0.9438068270683289;0.09692440181970596;0.001;0.9416351318359375;0.10492925345897675
23;0.9436867833137512;0.0970214456319809;0.001;0.9408771395683289;0.10765885561704636
24;0.9439268112182617;0.09580256044864655;0.001;0.9412820339202881;0.10797329246997833
25;0.9438326358795166;0.09568744897842407;0.001;0.9413774609565735;0.10763527452945709
26;0.9439859986305237;0.0955740287899971;0.001;0.9412050843238831;0.10834239423274994
27;0.9440081119537354;0.09480536729097366;0.001;0.9408988952636719;0.10918210446834564
28;0.944060206413269;0.09468583017587662;0.001;0.9416401386260986;0.10650601983070374
29;0.9442102313041687;0.09477677196264267;0.001;0.939724326133728;0.10923274606466293
30;0.9440181255340576;0.09392045438289642;0.001;0.9411214590072632;0.10965671390295029
31;0.9441752433776855;0.09315621852874756;0.001;0.9406010508537292;0.1040501520037651
32;0.9443402290344238;0.09345156699419022;0.001;0.9413071870803833;0.10589781403541565
33;0.9440410137176514;0.09395761042833328;0.001;0.9403785467147827;0.10830296576023102
34;0.9443327784538269;0.09289024770259857;0.001;0.9414426684379578;0.10908027738332748
35;0.9443573355674744;0.09225701540708542;0.001;0.9411565661430359;0.10734591633081436
36;0.9441831707954407;0.0924915224313736;0.001;0.9413356184959412;0.1078176498413086
37;0.9441585540771484;0.09324807673692703;0.001;0.9410361051559448;0.10511437803506851
38;0.9444548487663269;0.0916215181350708;0.001;0.9409340620040894;0.10803772509098053
39;0.944456934928894;0.09166079759597778;0.001;0.9415363669395447;0.1052914634346962
40;0.9443989992141724;0.09161470830440521;0.001;0.941479504108429;0.1063370630145073
41;0.9444952607154846;0.09072801470756531;0.001;0.9414276480674744;0.11449018865823746
42;0.944566547870636;0.09096794575452805;0.001;0.9412419199943542;0.1058213859796524
43;0.9445732235908508;0.09089181572198868;0.001;0.9416183829307556;0.10464014858007431
44;0.9445127844810486;0.09083535522222519;0.001;0.9414393305778503;0.10644463449716568
45;0.9446607232093811;0.09027022123336792;0.001;0.9418157935142517;0.1069103330373764
46;0.9445615410804749;0.09096895158290863;0.001;0.941939651966095;0.10500288009643555
47;0.9446061253547668;0.08995578438043594;0.001;0.9406613111495972;0.11095894873142242
48;0.9447073936462402;0.08951070159673691;0.001;0.9410912990570068;0.10973840206861496
49;0.944885790348053;0.08923840522766113;0.001;0.9407533407211304;0.1061248853802681
50;0.9447765946388245;0.08971524238586426;0.001;0.9409022331237793;0.10567183792591095
51;0.9447870254516602;0.08903151005506516;0.001;0.9410746097564697;0.11219116300344467
52;0.9449408054351807;0.08827733993530273;0.001;0.9406880736351013;0.11467036604881287
53;0.9449549913406372;0.08848841488361359;0.001;0.9414343237876892;0.10647228360176086
54;0.9447495341300964;0.0885862484574318;0.001;0.9412887692451477;0.10807016491889954
55;0.944740355014801;0.09005379676818848;0.001;0.9412000775337219;0.10979218035936356
56;0.9448428750038147;0.08817122131586075;0.001;0.9418492913246155;0.10764072835445404
57;0.9449387192726135;0.08861079066991806;0.001;0.9406813979148865;0.104995958507061
58;0.9451695680618286;0.08735349774360657;0.001;0.9416183829307556;0.10693112760782242
59;0.9450187087059021;0.08825720101594925;0.001;0.9415866136550903;0.10690859705209732
60;0.9450608491897583;0.0872945487499237;0.001;0.9416150450706482;0.1025049239397049
61;0.9449312090873718;0.08793319761753082;0.001;0.9407516717910767;0.10544788092374802
62;0.9447290897369385;0.08842908591032028;0.001;0.941758930683136;0.11433177441358566
63;0.9450766444206238;0.08823294937610626;0.001;0.9416552186012268;0.10398457199335098
64;0.945059597492218;0.08716701716184616;0.001;0.9410176873207092;0.11025843024253845
65;0.9450975060462952;0.08723791688680649;0.001;0.9413105249404907;0.10558239370584488
66;0.9452946186065674;0.08657792955636978;0.001;0.9415531158447266;0.10622639954090118
67;0.9449203610420227;0.08720237016677856;0.001;0.9416685700416565;0.10626524686813354
68;0.9449670314788818;0.08757275342941284;0.001;0.9414108991622925;0.10933087766170502
69;0.9453287720680237;0.08661320060491562;0.001;0.9413874745368958;0.10592103749513626
70;0.9453312754631042;0.08673857152462006;0.001;0.9415866136550903;0.1061520129442215
71;0.9452638030052185;0.08663000911474228;0.001;0.9417003393173218;0.11379785090684891
72;0.9450695514678955;0.08705175668001175;0.001;0.9397343397140503;0.10592585802078247
73;0.9452491998672485;0.08651158958673477;0.001;0.9414159059524536;0.10668239742517471
74;0.9453983902931213;0.08566652983427048;0.001;0.9417723417282104;0.1116640567779541
75;0.945408821105957;0.08588825166225433;0.001;0.9418057799339294;0.11534576863050461
76;0.9453833699226379;0.08568332344293594;0.001;0.9413657188415527;0.10706707090139389
77;0.9453475475311279;0.08600155264139175;0.001;0.9412402510643005;0.11229842901229858
78;0.945503830909729;0.08625607192516327;0.001;0.9413607120513916;0.1066068634390831
79;0.9455692768096924;0.08562953770160675;0.001;0.940903902053833;0.10763338953256607
80;0.9454900622367859;0.08635690063238144;0.001;0.9415597915649414;0.11052137613296509
81;0.9454871416091919;0.08556269854307175;0.001;0.94129878282547;0.11056451499462128
82;0.9456842541694641;0.08537282049655914;0.001;0.9417455196380615;0.10888740420341492
83;0.9453721642494202;0.08618413656949997;0.001;0.9398431181907654;0.10973339527845383
